meanfreq,sd,median,Q25,Q75,IQR,sp.ent,sfm,centroid,kurt,skew,label
3.3559424736814806e-20,1.6601219875803425e-19,8.874313652735105e-21,5.816554451145367e-21,1.8103059833101283e-20,1.2286505381955916e-20,9.272811448550939e-16,29797889.60632592,499.79491898145284,241.98962957742785,14.521989506964227,male
2.6499825730894353e-20,1.449351671264019e-19,7.056730621089996e-21,4.895039642052157e-21,1.3512403157746608e-20,8.617363515694451e-21,7.32217222630351e-16,37736098.21644906,499.81737593751984,305.6858360792217,16.428623409390116,male
2.0254599288857424e-20,1.6896937329260653e-19,4.192249436360742e-21,2.729371525562301e-21,8.775212465336554e-21,6.0458409397742526e-21,5.596552316842434e-16,49371503.528322704,499.8319650001493,439.3829321018114,20.515558653427277,male
1.2899689737739033e-20,1.3232630419894294e-19,2.4879507872073112e-21,1.9218845087954797e-21,4.5696584365453524e-21,2.6477739277498727e-21,3.5643158185576645e-16,77521245.3346148,499.99217400185444,468.8026076854901,21.444272554435063,male
3.146460418848647e-20,1.4908270188518586e-19,5.846675707828359e-21,3.5747809302716715e-21,2.0807859861458814e-20,1.723307893118714e-20,8.693991195207519e-16,31781745.146837376,499.6820698552616,176.8148059443569,12.573363811788598,male
3.538050141305074e-20,1.658441399104592e-19,7.04039323407518e-21,4.0789053659787006e-21,2.2212190576422624e-20,1.8133285210443923e-20,9.775993528801158e-16,28264156.680708356,499.714384922079,173.4273397537251,12.476138350779108,male
1.6138596942284354e-20,1.3830514646674545e-19,3.5466489967369675e-21,2.7346998616804653e-21,6.520987433133897e-21,3.786287571453432e-21,4.459258935049789e-16,61963256.143941104,499.96327741780647,445.95420584524686,20.72208115497429,male
3.530623182045312e-20,1.7993888348458296e-19,1.0319956336778833e-20,6.67505559162394e-21,1.830431505267887e-20,1.1629259461054929e-20,9.75547203330323e-16,28323612.68094632,499.8370867445337,266.4857721078236,15.254642694110734,male
2.7759472914928305e-20,1.3392237712684016e-19,4.121420714157075e-21,2.4122912086194805e-21,2.125213865310714e-20,1.883984744448766e-20,7.670225635736548e-16,36023739.74549388,499.61730076135296,169.25038707095717,12.33936916267407,male
3.3155547912400046e-20,1.6159585774698652e-19,4.7790530338963185e-21,1.982094727220227e-21,2.306420629687632e-20,2.1082111569656093e-20,9.161216172652223e-16,30160865.861653954,499.66763087506746,174.76384833042877,12.502065745965437,male
2.4347915954260727e-20,1.3892078914188092e-19,6.4716188192008585e-21,4.544343862313902e-21,1.2141876323473033e-20,7.59753246115913e-21,6.727577599692487e-16,41071277.97822519,499.82814790998736,327.3414160064576,17.0814763140825,male
1.6324224870744608e-20,1.3514489723921353e-19,3.6552681032888395e-21,2.8161072082391733e-21,6.732701125165539e-21,3.9165939169263654e-21,4.510549835741124e-16,61258652.35514869,499.9526945954483,440.16569653864093,20.54074079210446,male
1.4874149396669874e-20,1.619640211399318e-19,2.7213252745194643e-21,2.1193717889930022e-21,4.996824982147545e-21,2.8774531931545425e-21,4.109879096073232e-16,67230736.23948026,499.98769904119087,474.12515962676713,21.614328048632835,male
2.379324358096558e-20,1.342726053760522e-19,6.205227906892924e-21,4.377739784724714e-21,1.2027246101467441e-20,7.649506316742726e-21,6.574315972068616e-16,42028738.97332889,499.81301307801516,321.34517356622325,16.90019674180732,male
3.5562792338428274e-20,1.706674334551977e-19,5.7748646313739985e-21,2.5777780380588065e-21,2.36777041642885e-20,2.1099926126229694e-20,9.826362356524408e-16,28119277.756549977,499.6917947837432,171.81251807827783,12.419024052835022,male
1.2804865369628924e-20,1.47869500208258e-19,2.2150304337964466e-21,1.5396311604803883e-21,4.079296600218209e-21,2.5396654397378204e-21,3.5381148338552097e-16,78095316.42376295,499.89521384008253,478.51638626514307,21.755291233764257,male
1.3206788311707463e-20,1.7463119192273878e-19,1.9109025825860982e-21,1.4843676445192145e-21,3.505632161102594e-21,2.0212645165833792e-21,3.6491701604397405e-16,75718637.23448193,499.9736370006158,486.1275713732561,22.00156817148817,male
1.640071806544556e-20,1.665397051805752e-19,3.2065047661640128e-21,2.4957580630825232e-21,5.875495007081351e-21,3.3797369439988275e-21,4.531685591783102e-16,60972941.08771931,499.9933370349901,467.69222217926784,21.40886742077309,male
3.1985405489142515e-20,1.5836300014590587e-19,8.15495981894003e-21,5.411966002041476e-21,1.7520759239938267e-20,1.210879323789679e-20,8.837893883701576e-16,31264259.95521123,499.7799844897977,240.60456631197098,14.479789940250319,male
3.807887722303139e-20,1.8112222565573767e-19,1.0084539788982749e-20,6.254754080917461e-21,2.106450725004752e-20,1.480975316913006e-20,1.0521582263652118e-15,26261279.507317696,499.790557380747,211.0787584348063,13.602854493121947,male
3.445977932968284e-20,1.6277430711145294e-19,7.733015210805547e-21,4.8404765653729285e-21,2.0543543014907548e-20,1.570306644953462e-20,9.52158862625783e-16,29019339.470882557,499.7377231657658,192.7051971510382,13.052250344121761,male
1.7841100304599667e-20,1.4598544338463084e-19,4.031905086990858e-21,3.1130696996804876e-21,7.421708531227845e-21,4.308638831547358e-21,4.929677976177705e-16,56050355.68256273,499.9592779342003,437.9925073150252,20.472766367286464,male
3.9255141969382184e-20,1.8262145457592298e-19,8.278384758312347e-21,4.439847422592943e-21,2.3989136123451618e-20,1.9549288700858676e-20,1.0846596217732499e-15,25474370.721550185,499.737082007766,169.82894875505846,12.37147053207896,male
1.4977140506887507e-20,1.8234074798515736e-19,2.4298386121721625e-21,1.8896230929674385e-21,4.454765279698258e-21,2.5651421867308198e-21,4.138336521296415e-16,66768420.48168372,499.97508664028874,481.9264879742051,21.86532940698644,male
2.8851401560479993e-20,1.401084501749671e-19,3.948663373300523e-21,2.049576145721494e-21,2.1890069669066217e-20,1.9840493523344724e-20,7.971936652789932e-16,34660362.22729533,499.62192233471075,168.01073513959338,12.300080856956697,male
2.4327228528062968e-20,1.46013345415495e-19,4.101122349576803e-21,2.5355546428641494e-21,1.5100992499146607e-20,1.2565437856282457e-20,6.721861432392436e-16,41106204.2342249,499.6974213891063,327.06043119485054,17.064661991584458,male
3.136913737640703e-20,1.5558988742125467e-19,4.077263816446177e-21,1.4824051424813827e-21,2.26489070863156e-20,2.1166501943834218e-20,8.667612720437553e-16,31878467.65978435,499.64878176720487,180.27354249793393,12.661705994616096,male
1.783036241795663e-20,1.428437066790383e-19,4.07207917328157e-21,3.1417165472960335e-21,7.504867016134185e-21,4.3631504688381514e-21,4.926710997530023e-16,56084110.59683632,499.9517373708506,434.0687385028136,20.35028663208793,male
2.5605071287700943e-20,1.855156263211171e-19,5.412347293314382e-21,3.235771447517434e-21,1.239098603644292e-20,9.155214588925487e-21,7.074942303537168e-16,39054764.36167519,499.8075999022004,406.19268722480797,19.484114263456984,male
1.9184102223407777e-20,1.3273058743709018e-19,3.6795208488973915e-21,2.5207855387288295e-21,1.0417411705199679e-20,7.896626166470849e-21,5.300763156396962e-16,52126495.55025454,499.736663563775,390.5477789937607,19.00174431829021,male
2.499683210274269e-20,1.745256968720588e-19,5.084174636477471e-21,3.114594580998298e-21,1.2552573647756225e-20,9.437979066757927e-21,6.906879645781955e-16,40005070.27796914,499.78875501361426,394.5706052582794,19.1257641460943,male
2.360947582372932e-20,1.7793130643944204e-19,4.948608033401989e-21,3.0764251336766794e-21,1.1083139590911312e-20,8.006714457234633e-21,6.523538928045692e-16,42355875.711750485,499.8123001549122,416.90856760520563,19.81566527548558,male
2.128098710768763e-20,1.7039400887791193e-19,4.421757695130877e-21,2.8488918664415807e-21,9.550616773608638e-21,6.701724907167058e-21,5.880153746533724e-16,46990302.48083395,499.82260460774313,431.11295099519214,20.257229973694272,male
3.2311371367987786e-20,1.8262461856516408e-19,5.514780479917824e-21,2.493603695310585e-21,1.9567250137889976e-20,1.7073646442579392e-20,8.927961501577542e-16,30948857.63041587,499.7307774288588,292.8585331468044,16.031761499100462,male
1.383355009235309e-20,1.8398989333148558e-19,1.985117800085641e-21,1.542805304859326e-21,3.632296221194194e-21,2.089490916334868e-21,3.822350806664848e-16,72288024.92183931,499.9722208966701,486.38127945079884,22.009824955403065,male
2.811242827551932e-20,1.3868268445738502e-19,3.4276631039169934e-21,1.539750318619851e-21,2.2102935101287185e-20,2.0563184782667333e-20,7.767750792777228e-16,35571456.80592922,499.6074000687312,171.15159993120392,12.389113179331723,male
3.0261901331728784e-20,1.494245043861868e-19,3.854892285484557e-21,1.544938299721499e-21,2.243181698850303e-20,2.088687868878153e-20,8.36167211461701e-16,33044851.32311946,499.6352002214874,175.54914675695656,12.521109704659391,male
2.6715613423436784e-20,1.3258503776377282e-19,3.076850782224845e-21,1.3809731754314383e-21,2.040864747217137e-20,1.9027674296739933e-20,7.381796603354646e-16,37431295.732043065,499.58648632306864,170.9451672116023,12.380847441528138,male
2.5714533325624986e-20,1.5133563299493349e-19,7.051428021261963e-21,4.963461331624582e-21,1.2494120092005287e-20,7.530658760380705e-21,7.105187897429127e-16,38888515.418555446,499.86339866541584,342.5356134245496,17.541527729268957,male
3.35908078812085e-20,1.7432903240681277e-19,4.807700829065447e-21,1.3976257458556277e-21,2.2538659157261755e-20,2.1141033411406126e-20,9.281482903478555e-16,29770050.10201663,499.6894434920884,220.54057224917148,13.860941171623274,male
2.0518217754197144e-20,1.5311409889433415e-19,4.1207377641942386e-21,2.737428660355687e-21,9.905069683592475e-21,7.167641023236789e-21,5.66939284162553e-16,48737177.492604196,499.788734768754,414.0493604458774,19.726981903910946,male
1.135383087216327e-20,1.8251805472186478e-19,1.1257328018383264e-21,8.437537191150736e-22,2.0660502921459586e-21,1.2222965730308851e-21,3.13717907133743e-16,88076000.30449292,499.9566153321285,492.19273787153855,22.20018212648655,male
1.1021959876989761e-20,1.4187587273097943e-19,1.6577309779907123e-21,1.2809287392797033e-21,3.0420181804359674e-21,1.761089441156264e-21,3.045479858498061e-16,90727966.91173072,499.9809164158816,484.89107850725594,21.961378932403118,male
1.372450553026661e-20,1.636230613533225e-19,2.276260614648611e-21,1.7700315309264752e-21,4.1781824601499235e-21,2.4081509292234483e-21,3.7922207515165506e-16,72862370.99902768,499.98014799872067,480.66574859856905,21.824607778293327,male
3.572347911801821e-20,1.7062790075248226e-19,5.9466380220749514e-21,2.764989805474912e-21,2.3594168349327153e-20,2.0829178543852242e-20,9.870761754543783e-16,27992795.226349644,499.6944067633421,170.3257793619861,12.376113914899033,male
3.682397072027809e-20,1.719249045981454e-19,7.712850261976774e-21,4.445905462986025e-21,2.262634424861794e-20,1.8180438785631918e-20,1.0174838816301943e-15,27156225.069266655,499.72882900644225,174.4653672894864,12.508971600136427,male
2.65278635400647e-20,1.358455963981358e-19,2.7580349473109815e-21,8.335664180363697e-22,2.1463467887433084e-20,2.0629901469396713e-20,7.32991938478262e-16,37696214.20954476,499.58845146881134,187.68931484829855,12.87478951653916,male
9.832141581342114e-21,1.8575561504856836e-19,5.324507005942019e-22,4.1088766956399093e-22,9.816328538387734e-22,5.707451842747824e-22,2.7167207704711545e-16,101707242.67536628,499.9787161613425,494.38955135981615,22.27303729961895,male
3.371388846710885e-20,1.5973029370372367e-19,7.518948384613699e-21,4.753418565813158e-21,2.016061807271032e-20,1.5407199506897163e-20,9.315491374843794e-16,29661367.44177311,499.73410072869217,194.87464937825987,13.116311545874556,male
3.061251308866298e-20,1.461023496396838e-19,4.971249305641084e-21,2.8544070886134565e-21,2.152486784673252e-20,1.8670460758119064e-20,8.458549732814835e-16,32666381.47989365,499.6552540095399,169.4298278918082,12.348937278459777,male
3.5608835259989206e-20,1.6904359797703843e-19,6.120390220979312e-21,3.032388010529576e-21,2.3432609430859464e-20,2.040022142032989e-20,9.839084491386867e-16,28082918.98085301,499.696244925128,168.67397441569145,12.328764189807874,male
1.864800299155795e-20,1.707728608073969e-19,3.803329259751293e-21,2.4942041262777132e-21,7.450535699309592e-21,4.956331573031879e-21,5.152633349185714e-16,53625046.02239149,499.8548387295548,454.78045135590133,20.9994254849773,male
3.749738173780767e-20,1.8145913434041402e-19,6.2682417257187896e-21,2.427116019090652e-21,2.450195734873966e-20,2.2074841329649006e-20,1.0360909122559656e-15,26668529.672008857,499.70671849824356,178.67345186886038,12.622251498294961,male
3.171160176929462e-20,1.7955841627064766e-19,5.3488966712873506e-21,2.483755099080113e-21,1.930523332858728e-20,1.6821478229507168e-20,8.762239048604942e-16,31534201.236086957,499.7271553593633,293.6874637466068,16.05664358277008,male
3.3713954249996944e-20,1.839151818889542e-19,5.489387792136474e-21,2.110872245929435e-21,2.1088881767676512e-20,1.8978009521747076e-20,9.315509468217387e-16,29661309.566320803,499.7207399324229,266.643968343583,15.242968010943713,male
3.3442451609368544e-20,1.723265033769888e-19,9.533852003470961e-21,6.27160111065099e-21,1.727774830393987e-20,1.100614719328888e-20,9.240490557721006e-16,29902114.986160137,499.83181857824695,272.8462506915139,15.444464628069996,male
2.0316876958140913e-20,1.8473544177132714e-19,4.269454498000404e-21,2.6989751265584484e-21,8.142308376369918e-21,5.443333249811469e-21,5.613760217002219e-16,49220164.21998191,499.85962246392796,453.77536592642804,20.967722639074374,male
1.370330840930765e-20,1.4637600434135883e-19,2.553175531287532e-21,1.9787663438915514e-21,4.675379003493932e-21,2.6966126596023803e-21,3.7863638240197983e-16,72975078.99800856,499.9955214748316,472.50784317629456,21.562564310054483,male
3.357597161303133e-20,1.775394178774961e-19,5.0092093308768945e-21,1.6367597125705102e-21,2.1922182649160343e-20,2.028542293658983e-20,9.277383479799371e-16,29783204.641138103,499.7004149831781,238.5530463441941,14.40000912699093,male
2.5288274935625715e-20,1.4259181250226005e-19,3.69687125577525e-21,2.1053915363003773e-21,1.740684740372568e-20,1.5301455867425302e-20,6.987408377597826e-16,39544019.029921375,499.6586839742231,284.29586673935836,15.772062499088522,male
2.334771993279208e-20,1.4534334966097466e-19,6.0808347945906994e-21,4.49520291045286e-21,1.1093748102276924e-20,6.598545191824064e-21,6.451213208019872e-16,42830735.77318365,499.87734955333053,365.19409179222725,18.2298579295449,male
3.814270206202977e-20,1.795485072961269e-19,9.631603989259278e-21,5.892786220626835e-21,2.1583462350994524e-20,1.569067613036769e-20,1.053921772402024e-15,26217336.05858425,499.77558198066254,198.8425644537755,13.238397370618156,male
3.316072009338088e-20,1.7236675732181124e-19,9.517548495455068e-21,6.2739451924747724e-21,1.708082205569548e-20,1.0806876863220706e-20,9.162645263097122e-16,30156161.577453647,499.83659880596565,278.4664230144031,15.612731477925363,male
3.297480421142509e-20,1.7927821137771168e-19,5.190098798759806e-21,2.0237816946953127e-21,2.0858653907939885e-20,1.883487221324457e-20,9.111274782315268e-16,30326185.610172864,499.7124843433755,262.9095069235309,15.130536466934549,male
1.5491527198519654e-20,1.477882835742359e-19,3.1692541564129095e-21,2.4612847928769733e-21,5.802381684248384e-21,3.3410968913714107e-21,4.280466930589485e-16,64551415.92412391,499.9896360015232,460.84632449698967,21.191465786650102,male
2.6296468420367686e-20,1.4338846376356247e-19,6.952831957355705e-21,4.8309800910278165e-21,1.3452998221346044e-20,8.622018130318227e-21,7.265982529457971e-16,38027921.09992682,499.8126544800218,303.78336741196216,16.371290634550608,male
2.156528687641386e-20,1.3702874735277717e-19,3.883157767673021e-21,2.5667691563864242e-21,1.2867109103406944e-20,1.030033994702052e-20,5.958708778113328e-16,46370819.330902755,499.70731285629046,356.2547120689969,17.952043333058835,male
2.6861827211463022e-20,1.6622061856280172e-19,4.907717641335042e-21,2.8792602633150744e-21,1.5318889844579318e-20,1.2439629581264243e-20,7.422196865415486e-16,37227550.41902276,499.74104944571445,345.1174361351688,17.6133458916393,male
1.3647164549578136e-20,1.5249386806690887e-19,2.439029210885619e-21,1.6806642196038647e-21,4.5015137911328164e-21,2.8208495715289516e-21,3.7708506840135896e-16,73275295.39299521,499.8900074873499,476.0963163456662,21.677486730326418,male
